,Код заявки,life_satage_number,data_create_begin,data_state_last,actions_count,last_action_manager,difference_day
16469,12083,040,2021-11-12 12:53:06,2021-11-19 14:12:49,4,2021-11-19 14:12:49,7
16470,12083,050,2021-11-12 12:53:06,2021-12-01 07:53:46,2,2021-12-01 07:53:46,19
16471,12083,060,2021-11-12 12:53:06,2021-12-03 05:54:26,1,2021-12-03 05:54:26,21
16472,12083,070,2021-11-12 12:53:06,2021-12-03 06:57:26,1,2021-12-03 06:57:26,21
16473,12084,010,2021-11-12 14:25:13,2021-11-12 11:25:13,1,2021-11-12 11:25:13,0
16474,12084,060,2021-11-12 14:25:13,2021-11-12 14:00:47,1,2021-11-12 14:00:47,0
16475,12085,010,2021-11-12 14:36:41,2021-11-12 11:36:41,1,2021-11-12 11:36:41,0
16476,12085,040,2021-11-12 14:36:41,2021-11-23 13:02:18,2,2021-11-23 13:02:18,11
16477,12085,080,2021-11-12 14:36:41,2021-11-26 07:23:00,1,2021-11-26 07:23:00,14
16478,12086,010,2021-11-12 15:14:20,2021-11-12 12:14:20,1,2021-11-12 12:14:20,0
16479,12086,020,2021-11-12 15:14:20,2021-11-15 20:29:54,1,2021-11-15 20:29:54,3
16480,12086,040,2021-11-12 15:14:20,2021-11-26 10:59:57,2,2021-11-26 10:59:57,14
16481,12086,060,2021-11-12 15:14:20,2021-11-29 08:22:43,1,2021-11-29 08:22:43,17
16482,12087,010,2021-11-15 09:11:24,2021-11-15 06:11:24,1,2021-11-15 06:11:24,0
16483,12087,020,2021-11-15 09:11:24,2021-11-15 20:27:31,1,2021-11-15 20:27:31,0
16484,12087,050,2021-11-15 09:11:24,2021-11-17 07:03:34,2,2021-11-17 07:03:34,2
16485,12087,060,2021-11-15 09:11:24,2021-12-02 06:30:58,1,2021-12-02 06:30:58,17
16486,12088,010,2021-11-15 09:20:50,2021-11-15 06:20:50,1,2021-11-15 06:20:50,0
16487,12088,020,2021-11-15 09:20:50,2021-11-15 20:22:05,1,2021-11-15 20:22:05,0
16488,12088,040,2021-11-15 09:20:50,2021-11-24 12:18:04,2,2021-11-24 12:18:04,9
16489,12088,060,2021-11-15 09:20:50,2021-11-25 09:20:32,1,2021-11-25 09:20:32,10
16490,12089,010,2021-11-15 09:46:31,2021-11-15 06:46:31,1,2021-11-15 06:46:31,0
16491,12089,060,2021-11-15 09:46:31,2021-11-16 06:59:39,1,2021-11-16 06:59:39,1
16492,12090,010,2021-11-15 12:30:48,2021-11-15 09:30:48,1,2021-11-15 09:30:48,0
16493,12090,060,2021-11-15 12:30:48,2021-11-16 06:57:32,1,2021-11-16 06:57:32,1
16494,12091,010,2021-11-15 12:35:14,2021-11-15 09:35:14,1,2021-11-15 09:35:14,0
16495,12091,060,2021-11-15 12:35:14,2021-11-16 06:55:31,1,2021-11-16 06:55:31,1
16496,12092,010,2021-11-16 13:44:00,2021-11-16 10:44:00,1,2021-11-16 10:44:00,0
16497,12092,020,2021-11-16 13:44:00,2021-11-17 14:47:42,1,2021-11-17 14:47:42,1
16498,12092,040,2021-11-16 13:44:00,2021-11-25 12:27:03,4,2021-11-25 12:27:03,9
16499,12092,050,2021-11-16 13:44:00,2021-11-25 13:24:39,1,2021-11-25 13:24:39,9
16500,12093,010,2021-11-16 15:58:35,2021-11-16 12:58:35,1,2021-11-16 12:58:35,0
16501,12093,040,2021-11-16 15:58:35,2021-11-17 18:27:35,1,2021-11-17 18:27:35,1
16502,12093,060,2021-11-16 15:58:35,2022-01-20 11:57:49,1,2022-01-20 11:57:49,-300
16503,12094,010,2021-11-17 13:22:40,2021-11-17 10:22:40,1,2021-11-17 10:22:40,0
16504,12094,060,2021-11-17 13:22:40,2021-11-18 09:08:12,1,2021-11-18 09:08:12,1
16505,12095,010,2021-11-17 14:10:23,2021-11-17 11:10:23,1,2021-11-17 11:10:23,0
16506,12095,060,2021-11-17 14:10:23,2021-11-17 14:45:11,1,2021-11-17 14:45:11,0
16507,12096,010,2021-11-17 15:58:50,2021-11-17 12:58:50,1,2021-11-17 12:58:50,0
16508,12096,020,2021-11-17 15:58:50,2021-11-17 18:26:49,1,2021-11-17 18:26:49,0
16509,12096,040,2021-11-17 15:58:50,2021-11-25 09:52:50,4,2021-11-25 09:52:50,8
16510,12096,050,2021-11-17 15:58:50,2022-01-21 13:23:05,11,2022-01-21 13:23:05,-300
16511,12097,010,2021-11-17 16:01:53,2021-11-17 13:01:53,1,2021-11-17 13:01:53,0
16512,12097,040,2021-11-17 16:01:53,2021-11-17 13:21:54,1,2021-11-17 13:21:54,0
16513,12097,060,2021-11-17 16:01:53,2022-01-21 07:25:13,1,2022-01-21 07:25:13,-300
16514,12098,010,2021-11-17 16:54:48,2021-11-17 13:54:48,1,2021-11-17 13:54:48,0
16515,12098,060,2021-11-17 16:54:48,2021-11-18 12:27:07,1,2021-11-18 12:27:07,1
16516,12099,010,2021-11-17 17:36:35,2021-11-17 14:36:35,1,2021-11-17 14:36:35,0
16517,12099,040,2021-11-17 17:36:35,2021-11-25 12:18:02,3,2021-11-25 12:18:02,8
16518,12099,050,2021-11-17 17:36:35,2021-11-30 06:44:19,1,2021-11-30 06:44:19,13
16519,12100,010,2021-11-18 09:25:01,2021-11-18 06:25:01,1,2021-11-18 06:25:01,0
16520,12100,060,2021-11-18 09:25:01,2021-11-18 12:47:04,1,2021-11-18 12:47:04,0
16521,12101,010,2021-11-18 10:38:38,2021-11-18 07:38:38,1,2021-11-18 07:38:38,0
16522,12101,020,2021-11-18 10:38:38,2021-11-23 08:58:05,2,2021-11-23 08:58:05,5
16523,12101,040,2021-11-18 10:38:38,2021-11-30 14:47:01,1,2021-11-30 14:47:01,12
16524,12101,050,2021-11-18 10:38:38,2021-12-09 07:22:33,3,2021-12-09 07:22:33,21
16525,12101,060,2021-11-18 10:38:38,2022-01-24 14:21:26,1,2022-01-24 14:21:26,-298
16526,12102,010,2021-11-18 10:48:02,2021-11-18 07:48:02,1,2021-11-18 07:48:02,0
16527,12102,060,2021-11-18 10:48:02,2021-11-22 06:18:13,1,2021-11-22 06:18:13,4
16528,12103,010,2021-11-18 12:29:26,2021-11-18 09:29:26,1,2021-11-18 09:29:26,0
16529,12103,060,2021-11-18 12:29:26,2021-11-22 06:13:44,1,2021-11-22 06:13:44,4
16530,12104,010,2021-11-18 12:35:53,2021-11-18 09:35:53,1,2021-11-18 09:35:53,0
16531,12104,020,2021-11-18 12:35:53,2021-11-22 13:13:46,1,2021-11-22 13:13:46,4
16532,12104,040,2021-11-18 12:35:53,2022-03-01 12:33:45,11,2022-03-01 12:33:45,-262
16533,12104,050,2021-11-18 12:35:53,2022-03-14 11:22:14,4,2022-03-14 11:22:14,-249
16534,12104,060,2021-11-18 12:35:53,2022-03-24 07:35:08,1,2022-03-24 07:35:08,-239
16535,12105,010,2021-11-18 16:20:23,2021-11-18 13:20:23,1,2021-11-18 13:20:23,0
16536,12105,020,2021-11-18 16:20:23,2021-11-24 09:23:39,2,2021-11-24 09:23:39,6
16537,12105,040,2021-11-18 16:20:23,2022-02-17 12:12:32,15,2022-02-17 12:12:32,-274
16538,12105,050,2021-11-18 16:20:23,2022-03-24 07:24:34,1,2022-03-24 07:24:34,-239
16539,12106,010,2021-11-19 09:28:45,2021-11-19 06:28:45,1,2021-11-19 06:28:45,0
16540,12106,060,2021-11-19 09:28:45,2021-11-23 10:25:55,1,2021-11-23 10:25:55,4
16541,12107,010,2021-11-19 13:16:31,2021-11-19 10:16:31,1,2021-11-19 10:16:31,0
16542,12107,060,2021-11-19 13:16:31,2021-11-23 11:29:19,1,2021-11-23 11:29:19,4
16543,12108,010,2021-11-19 13:25:14,2021-11-19 10:25:14,1,2021-11-19 10:25:14,0
16544,12108,060,2021-11-19 13:25:14,2021-11-23 10:54:18,1,2021-11-23 10:54:18,4
16545,12109,010,2021-11-19 16:08:14,2021-11-19 13:08:14,1,2021-11-19 13:08:14,0
16546,12109,020,2021-11-19 16:08:14,2022-01-24 10:50:29,5,2022-01-24 10:50:29,-299
16547,12109,050,2021-11-19 16:08:14,2022-02-17 09:23:45,8,2022-02-17 09:23:45,-275
16548,12110,010,2021-11-19 16:39:00,2021-11-19 13:39:00,1,2021-11-19 13:39:00,0
16549,12110,060,2021-11-19 16:39:00,2021-11-23 10:57:42,1,2021-11-23 10:57:42,4
16550,12111,010,2021-11-22 09:51:27,2021-11-22 06:51:27,1,2021-11-22 06:51:27,0
16551,12111,020,2021-11-22 09:51:27,2021-11-25 12:19:30,1,2021-11-25 12:19:30,3
16552,12111,060,2021-11-22 09:51:27,2022-02-10 12:26:59,1,2022-02-10 12:26:59,-285
16553,12112,010,2021-11-22 09:57:07,2021-11-22 06:57:07,1,2021-11-22 06:57:07,0
16554,12112,020,2021-11-22 09:57:07,2021-11-23 12:25:51,1,2021-11-23 12:25:51,1
16555,12112,040,2021-11-22 09:57:07,2021-12-03 08:22:03,4,2021-12-03 08:22:03,11
16556,12112,050,2021-11-22 09:57:07,2021-12-09 08:29:01,1,2021-12-09 08:29:01,17
16557,12113,010,2021-11-22 15:33:46,2021-11-22 12:33:46,1,2021-11-22 12:33:46,0
16558,12113,020,2021-11-22 15:33:46,2021-11-24 06:16:54,1,2021-11-24 06:16:54,2
16559,12113,040,2021-11-22 15:33:46,2021-11-29 11:28:35,3,2021-11-29 11:28:35,7
16560,12113,070,2021-11-22 15:33:46,2021-11-30 07:05:13,1,2021-11-30 07:05:13,8
16561,12114,010,2021-11-23 09:58:35,2021-11-23 06:58:35,1,2021-11-23 06:58:35,0
16562,12114,020,2021-11-23 09:58:35,2021-11-23 11:10:31,1,2021-11-23 11:10:31,0
16563,12114,040,2021-11-23 09:58:35,2021-12-06 06:05:50,5,2021-12-06 06:05:50,13
16564,12114,050,2021-11-23 09:58:35,2021-12-13 06:12:47,1,2021-12-13 06:12:47,20
16565,12115,010,2021-11-23 14:07:20,2021-11-23 11:07:20,1,2021-11-23 11:07:20,0
16566,12115,020,2021-11-23 14:07:20,2021-11-23 11:08:59,1,2021-11-23 11:08:59,0
16567,12115,040,2021-11-23 14:07:20,2021-11-25 09:22:28,1,2021-11-25 09:22:28,2
16568,12115,060,2021-11-23 14:07:20,2021-11-29 13:46:12,1,2021-11-29 13:46:12,6
16569,12116,010,2021-11-23 16:43:23,2021-11-23 13:43:23,1,2021-11-23 13:43:23,0
16570,12116,040,2021-11-23 16:43:23,2021-11-25 14:37:09,2,2021-11-25 14:37:09,2
16571,12116,060,2021-11-23 16:43:23,2022-03-22 09:20:03,1,2022-03-22 09:20:03,-246
16572,12117,010,2021-11-24 09:47:49,2021-11-24 06:47:49,1,2021-11-24 06:47:49,0
16573,12117,020,2021-11-24 09:47:49,2021-12-14 09:18:27,5,2021-12-14 09:18:27,20
16574,12117,050,2021-11-24 09:47:49,2022-01-12 06:47:54,11,2022-01-12 06:47:54,-316
16575,12118,010,2021-11-24 11:40:09,2021-11-24 08:40:09,1,2021-11-24 08:40:09,0
16576,12118,040,2021-11-24 11:40:09,2021-12-08 09:00:23,3,2021-12-08 09:00:23,14
16577,12118,050,2021-11-24 11:40:09,2021-12-06 07:27:27,1,2021-12-06 07:27:27,12
16578,12118,080,2021-11-24 11:40:09,2021-12-08 09:38:02,1,2021-12-08 09:38:02,14
16579,12119,010,2021-11-24 12:30:41,2021-11-24 09:30:41,1,2021-11-24 09:30:41,0
16580,12119,060,2021-11-24 12:30:41,2021-11-24 14:31:29,1,2021-11-24 14:31:29,0
16581,12120,010,2021-11-24 14:07:38,2021-11-24 11:07:38,1,2021-11-24 11:07:38,0
16582,12120,040,2021-11-24 14:07:38,2021-12-03 09:02:56,2,2021-12-03 09:02:56,9
16583,12120,050,2021-11-24 14:07:38,2022-01-28 12:10:26,9,2022-01-28 12:10:26,-300
16584,12121,010,2021-11-24 15:24:26,2021-11-24 12:24:26,1,2021-11-24 12:24:26,0
16585,12121,040,2021-11-24 15:24:26,2021-11-29 07:26:18,2,2021-11-29 07:26:18,5
16586,12121,060,2021-11-24 15:24:26,2022-01-25 07:59:34,1,2022-01-25 07:59:34,-303
16587,12122,010,2021-11-24 15:58:52,2021-11-24 12:58:52,1,2021-11-24 12:58:52,0
16588,12122,020,2021-11-24 15:58:52,2021-11-24 15:01:06,1,2021-11-24 15:01:06,0
16589,12122,040,2021-11-24 15:58:52,2021-12-02 06:36:35,3,2021-12-02 06:36:35,8
16590,12122,050,2021-11-24 15:58:52,2021-12-09 08:37:32,1,2021-12-09 08:37:32,15
16591,12123,010,2021-11-25 09:49:03,2021-11-25 06:49:03,1,2021-11-25 06:49:03,0
16592,12123,040,2021-11-25 09:49:03,2021-11-30 11:58:44,1,2021-11-30 11:58:44,5
16593,12123,060,2021-11-25 09:49:03,2021-12-06 09:02:57,1,2021-12-06 09:02:57,11
16594,12124,010,2021-11-25 09:52:35,2021-11-25 06:52:35,1,2021-11-25 06:52:35,0
16595,12124,040,2021-11-25 09:52:35,2021-12-02 13:40:27,1,2021-12-02 13:40:27,7
16596,12124,050,2021-11-25 09:52:35,2021-12-08 14:34:08,1,2021-12-08 14:34:08,13
16597,12124,060,2021-11-25 09:52:35,2022-03-16 11:45:36,1,2022-03-16 11:45:36,-254
16598,12125,010,2021-11-25 12:25:49,2021-11-26 09:17:38,2,2021-11-26 09:17:38,1
16599,12125,060,2021-11-25 12:25:49,2022-01-24 14:24:07,1,2022-01-24 14:24:07,-305
16600,12126,010,2021-11-25 14:20:08,2021-11-25 11:20:08,1,2021-11-25 11:20:08,0
16601,12126,020,2021-11-25 14:20:08,2021-11-30 14:03:04,1,2021-11-30 14:03:04,5
16602,12126,040,2021-11-25 14:20:08,2021-12-13 10:23:59,3,2021-12-13 10:23:59,18
16603,12126,050,2021-11-25 14:20:08,2022-01-10 08:28:40,3,2022-01-10 08:28:40,-319
16604,12126,060,2021-11-25 14:20:08,2022-01-24 08:30:29,1,2022-01-24 08:30:29,-305
16605,12127,010,2021-11-25 16:02:18,2021-11-25 13:02:18,2,2021-11-25 13:02:18,0
16606,12127,060,2021-11-25 16:02:18,2021-12-06 11:23:28,1,2021-12-06 11:23:28,11
16607,12128,010,2021-11-26 09:19:32,2021-11-26 06:19:32,2,2021-11-26 06:19:32,0
16608,12128,020,2021-11-26 09:19:32,2022-01-10 14:13:50,10,2022-01-10 14:13:50,-320
16609,12128,060,2021-11-26 09:19:32,2022-03-23 12:09:49,2,2022-03-23 12:09:49,-248
16610,12129,010,2021-11-26 09:28:20,2021-11-26 06:28:20,1,2021-11-26 06:28:20,0
16611,12129,060,2021-11-26 09:28:20,2021-11-29 07:58:19,1,2021-11-29 07:58:19,3
16612,12130,010,2021-11-26 09:50:34,2021-11-26 06:50:34,1,2021-11-26 06:50:34,0
16613,12130,060,2021-11-26 09:50:34,2021-11-29 07:54:56,1,2021-11-29 07:54:56,3
16614,12131,010,2021-11-26 10:18:27,2021-11-26 07:18:27,1,2021-11-26 07:18:27,0
16615,12131,060,2021-11-26 10:18:27,2021-11-29 07:52:10,1,2021-11-29 07:52:10,3
16616,12132,010,2021-11-26 10:23:49,2021-11-26 07:23:49,1,2021-11-26 07:23:49,0
16617,12132,020,2021-11-26 10:23:49,2021-11-26 14:29:57,1,2021-11-26 14:29:57,0
16618,12132,060,2021-11-26 10:23:49,2021-12-01 06:09:00,1,2021-12-01 06:09:00,5
16619,12133,010,2021-11-26 10:31:48,2021-11-26 07:31:48,1,2021-11-26 07:31:48,0
16620,12133,020,2021-11-26 10:31:48,2021-11-29 05:08:50,1,2021-11-29 05:08:50,3
16621,12133,040,2021-11-26 10:31:48,2022-02-11 06:48:53,7,2022-02-11 06:48:53,-288
16622,12133,050,2021-11-26 10:31:48,2022-03-17 12:44:16,9,2022-03-17 12:44:16,-254
16623,12134,010,2021-11-26 10:41:40,2021-11-26 07:41:40,1,2021-11-26 07:41:40,0
16624,12134,020,2021-11-26 10:41:40,2021-11-30 11:24:34,2,2021-11-30 11:24:34,4
16625,12134,040,2021-11-26 10:41:40,2021-12-06 07:24:26,2,2021-12-06 07:24:26,10
16626,12134,050,2021-11-26 10:41:40,2022-01-31 08:58:56,6,2022-01-31 08:58:56,-299
16627,12134,060,2021-11-26 10:41:40,2022-03-11 06:55:45,1,2022-03-11 06:55:45,-260
16628,12135,010,2021-11-26 13:01:35,2021-11-26 10:01:35,1,2021-11-26 10:01:35,0
16629,12135,020,2021-11-26 13:01:35,2021-11-26 10:11:24,2,2021-11-26 10:11:24,0
16630,12135,060,2021-11-26 13:01:35,2021-12-07 08:20:28,1,2021-12-07 08:20:28,11
16631,12136,010,2021-11-26 15:54:06,2021-11-26 12:54:06,1,2021-11-26 12:54:06,0
16632,12136,020,2021-11-26 15:54:06,2021-11-26 14:29:26,1,2021-11-26 14:29:26,0
16633,12136,060,2021-11-26 15:54:06,2021-12-01 06:22:02,1,2021-12-01 06:22:02,5
16634,12137,010,2021-11-29 09:16:21,2021-11-29 06:16:21,1,2021-11-29 06:16:21,0
16635,12137,060,2021-11-29 09:16:21,2021-11-29 11:01:07,1,2021-11-29 11:01:07,0
16636,12138,010,2021-11-30 09:33:25,2021-11-30 06:33:25,1,2021-11-30 06:33:25,0
16637,12138,020,2021-11-30 09:33:25,2022-01-10 13:10:36,1,2022-01-10 13:10:36,-324
16638,12138,040,2021-11-30 09:33:25,2021-12-09 14:11:14,2,2021-12-09 14:11:14,9
16639,12138,060,2021-11-30 09:33:25,2022-01-17 08:34:14,1,2022-01-17 08:34:14,-317
16640,12139,010,2021-11-30 09:52:30,2021-11-30 06:52:30,1,2021-11-30 06:52:30,0
16641,12139,020,2021-11-30 09:52:30,2022-02-18 12:37:47,7,2022-02-18 12:37:47,-285
16642,12139,060,2021-11-30 09:52:30,2022-03-03 10:50:45,1,2022-03-03 10:50:45,-272
16643,12140,010,2021-11-30 09:57:54,2021-11-30 06:57:54,1,2021-11-30 06:57:54,0
16644,12140,060,2021-11-30 09:57:54,2021-12-02 10:55:37,1,2021-12-02 10:55:37,2
16645,12141,010,2021-11-30 10:05:04,2021-11-30 07:05:04,1,2021-11-30 07:05:04,0
16646,12141,040,2021-11-30 10:05:04,2021-12-03 08:11:43,3,2021-12-03 08:11:43,3
16647,12141,060,2021-11-30 10:05:04,2021-12-10 07:31:07,1,2021-12-10 07:31:07,10
16648,12142,010,2021-11-30 11:23:27,2021-11-30 08:23:27,1,2021-11-30 08:23:27,0
16649,12142,060,2021-11-30 11:23:27,2021-12-02 10:54:50,1,2021-12-02 10:54:50,2
16650,12143,010,2021-11-30 12:25:31,2021-11-30 09:25:31,1,2021-11-30 09:25:31,0
16651,12143,060,2021-11-30 12:25:31,2021-12-02 10:53:51,1,2021-12-02 10:53:51,2
16652,12144,010,2021-11-30 12:50:46,2021-11-30 09:50:46,1,2021-11-30 09:50:46,0
16653,12144,020,2021-11-30 12:50:46,2021-12-03 12:15:28,2,2021-12-03 12:15:28,3
16654,12144,060,2021-11-30 12:50:46,2021-12-13 11:35:28,1,2021-12-13 11:35:28,13
16655,12145,010,2021-11-30 13:56:42,2021-11-30 10:56:42,2,2021-11-30 10:56:42,0
16656,12145,040,2021-11-30 13:56:42,2021-12-14 06:46:07,1,2021-12-14 06:46:07,14
16657,12145,050,2021-11-30 13:56:42,2022-01-21 07:07:36,10,2022-01-21 07:07:36,-313
16658,12146,010,2021-11-30 15:36:29,2021-11-30 12:36:29,1,2021-11-30 12:36:29,0
16659,12146,060,2021-11-30 15:36:29,2021-12-02 10:21:18,1,2021-12-02 10:21:18,2
16660,12147,010,2021-11-30 16:01:31,2021-11-30 13:01:31,1,2021-11-30 13:01:31,0
16661,12147,020,2021-11-30 16:01:31,2021-12-02 13:19:35,1,2021-12-02 13:19:35,2
16662,12147,060,2021-11-30 16:01:31,2021-12-03 13:15:48,1,2021-12-03 13:15:48,3
16663,12148,010,2021-11-30 16:20:20,2021-11-30 13:20:20,1,2021-11-30 13:20:20,0
16664,12148,020,2021-11-30 16:20:20,2021-12-02 13:21:24,1,2021-12-02 13:21:24,2
16665,12148,060,2021-11-30 16:20:20,2021-12-03 06:00:22,1,2021-12-03 06:00:22,3
16666,12149,010,2021-12-01 10:34:29,2021-12-01 07:34:29,1,2021-12-01 07:34:29,0
16667,12149,020,2021-12-01 10:34:29,2021-12-03 05:41:36,1,2021-12-03 05:41:36,2
16668,12149,060,2021-12-01 10:34:29,2021-12-03 06:04:05,1,2021-12-03 06:04:05,2
16669,12150,010,2021-12-01 11:42:15,2021-12-01 08:42:15,1,2021-12-01 08:42:15,0
16670,12150,060,2021-12-01 11:42:15,2021-12-02 06:28:30,1,2021-12-02 06:28:30,1
16671,12151,010,2021-12-01 11:50:03,2021-12-01 08:50:03,1,2021-12-01 08:50:03,0
16672,12151,020,2021-12-01 11:50:03,2021-12-03 05:40:25,1,2021-12-03 05:40:25,2
16673,12151,060,2021-12-01 11:50:03,2021-12-03 06:08:45,1,2021-12-03 06:08:45,2
16674,12152,010,2021-12-01 14:45:25,2021-12-01 11:45:25,1,2021-12-01 11:45:25,0
16675,12152,040,2021-12-01 14:45:25,2022-03-23 10:21:33,23,2022-03-23 10:21:33,-253
16676,12152,050,2021-12-01 14:45:25,2022-01-19 16:36:48,7,2022-01-19 16:36:48,-316
16677,12153,010,2021-12-01 14:49:47,2021-12-01 11:49:47,1,2021-12-01 11:49:47,0
16678,12153,020,2021-12-01 14:49:47,2021-12-03 05:37:52,1,2021-12-03 05:37:52,2
16679,12153,040,2021-12-01 14:49:47,2022-01-10 06:49:16,4,2022-01-10 06:49:16,-325
16680,12153,050,2021-12-01 14:49:47,2022-03-01 11:53:33,11,2022-03-01 11:53:33,-275
16681,12154,010,2021-12-01 14:57:16,2021-12-01 11:57:16,1,2021-12-01 11:57:16,0
16682,12154,020,2021-12-01 14:57:16,2021-12-03 05:36:57,1,2021-12-03 05:36:57,2
16683,12154,040,2021-12-01 14:57:16,2021-12-03 13:13:03,2,2021-12-03 13:13:03,2
16684,12154,060,2021-12-01 14:57:16,2021-12-07 12:27:07,1,2021-12-07 12:27:07,6
16685,12155,010,2021-12-01 17:20:33,2021-12-01 14:20:33,1,2021-12-01 14:20:33,0
16686,12155,060,2021-12-01 17:20:33,2021-12-02 07:53:43,1,2021-12-02 07:53:43,1
16687,12156,010,2021-12-02 09:32:50,2021-12-02 06:32:50,1,2021-12-02 06:32:50,0
16688,12156,060,2021-12-02 09:32:50,2021-12-02 07:52:04,1,2021-12-02 07:52:04,0
16689,12157,010,2021-12-02 10:30:46,2021-12-02 07:30:46,1,2021-12-02 07:30:46,0
16690,12157,020,2021-12-02 10:30:46,2021-12-03 06:33:32,2,2021-12-03 06:33:32,1
16691,12157,040,2021-12-02 10:30:46,2022-03-23 10:05:17,2,2022-03-23 10:05:17,-254
16692,12157,050,2021-12-02 10:30:46,2022-02-25 08:12:49,3,2022-02-25 08:12:49,-280
16693,12158,010,2021-12-02 10:41:24,2021-12-02 07:41:24,1,2021-12-02 07:41:24,0
16694,12158,020,2021-12-02 10:41:24,2021-12-03 13:41:50,1,2021-12-03 13:41:50,1
16695,12158,060,2021-12-02 10:41:24,2021-12-06 06:48:23,1,2021-12-06 06:48:23,4
16696,12159,010,2021-12-02 12:05:23,2021-12-02 09:05:23,1,2021-12-02 09:05:23,0
16697,12159,020,2021-12-02 12:05:23,2021-12-03 13:22:24,1,2021-12-03 13:22:24,1
16698,12159,040,2021-12-02 12:05:23,2021-12-13 06:07:04,3,2021-12-13 06:07:04,11
16699,12159,080,2021-12-02 12:05:23,2021-12-17 05:53:18,1,2021-12-17 05:53:18,15
16700,12160,010,2021-12-02 15:36:45,2021-12-02 12:36:45,1,2021-12-02 12:36:45,0
16701,12160,040,2021-12-02 15:36:45,2021-12-13 10:09:10,3,2021-12-13 10:09:10,11
16702,12160,050,2021-12-02 15:36:45,2021-12-16 07:54:51,1,2021-12-16 07:54:51,14
16703,12161,010,2021-12-03 09:35:58,2021-12-03 06:35:58,1,2021-12-03 06:35:58,0
16704,12161,020,2021-12-03 09:35:58,2021-12-03 13:35:41,1,2021-12-03 13:35:41,0
16705,12161,060,2021-12-03 09:35:58,2021-12-07 11:57:11,1,2021-12-07 11:57:11,4
16706,12162,010,2021-12-03 09:44:28,2021-12-03 06:44:28,1,2021-12-03 06:44:28,0
16707,12162,020,2021-12-03 09:44:28,2021-12-03 13:40:22,1,2021-12-03 13:40:22,0
16708,12162,040,2021-12-03 09:44:28,2021-12-16 06:21:30,3,2021-12-16 06:21:30,13
16709,12162,050,2021-12-03 09:44:28,2022-01-17 07:06:20,10,2022-01-17 07:06:20,-320
16710,12163,010,2021-12-03 09:48:44,2021-12-03 06:48:44,1,2021-12-03 06:48:44,0
16711,12163,080,2021-12-03 09:48:44,2021-12-03 08:34:58,1,2021-12-03 08:34:58,0
16712,12164,010,2021-12-03 11:49:28,2021-12-03 08:49:28,1,2021-12-03 08:49:28,0
16713,12164,060,2021-12-03 11:49:28,2021-12-06 08:40:44,1,2021-12-06 08:40:44,3
16714,12165,010,2021-12-03 12:49:16,2021-12-03 09:49:16,1,2021-12-03 09:49:16,0
16715,12165,020,2021-12-03 12:49:16,2021-12-06 08:40:11,1,2021-12-06 08:40:11,3
16716,12165,060,2021-12-03 12:49:16,2021-12-09 09:32:02,1,2021-12-09 09:32:02,6
16717,12166,010,2021-12-03 13:18:12,2021-12-03 10:18:12,1,2021-12-03 10:18:12,0
16718,12166,020,2021-12-03 13:18:12,2022-01-25 14:58:48,4,2022-01-25 14:58:48,-312
16719,12166,040,2021-12-03 13:18:12,2022-01-12 06:30:14,3,2022-01-12 06:30:14,-325
16720,12166,050,2021-12-03 13:18:12,2022-02-08 08:16:15,7,2022-02-08 08:16:15,-298
16721,12167,010,2021-12-03 13:31:13,2021-12-03 10:31:13,1,2021-12-03 10:31:13,0
16722,12167,060,2021-12-03 13:31:13,2021-12-03 12:56:24,1,2021-12-03 12:56:24,0
16723,12168,010,2021-12-03 14:23:54,2021-12-03 11:23:54,1,2021-12-03 11:23:54,0
16724,12168,020,2021-12-03 14:23:54,2021-12-08 19:08:31,1,2021-12-08 19:08:31,5
16725,12168,050,2021-12-03 14:23:54,2022-01-20 09:55:37,7,2022-01-20 09:55:37,-317
16726,12168,060,2021-12-03 14:23:54,2022-03-10 06:21:16,1,2022-03-10 06:21:16,-268
16727,12169,010,2021-12-06 10:03:28,2021-12-06 07:03:28,1,2021-12-06 07:03:28,0
16728,12169,060,2021-12-06 10:03:28,2021-12-13 06:48:56,1,2021-12-13 06:48:56,7
16729,12170,010,2021-12-06 10:07:58,2021-12-06 07:07:58,1,2021-12-06 07:07:58,0
16730,12170,020,2021-12-06 10:07:58,2021-12-06 13:28:37,1,2021-12-06 13:28:37,0
16731,12170,040,2021-12-06 10:07:58,2021-12-10 13:47:35,1,2021-12-10 13:47:35,4
16732,12170,050,2021-12-06 10:07:58,2022-01-17 08:26:14,10,2022-01-17 08:26:14,-323
16733,12171,010,2021-12-06 13:13:31,2021-12-06 10:13:31,1,2021-12-06 10:13:31,0
16734,12171,020,2021-12-06 13:13:31,2021-12-06 13:19:40,1,2021-12-06 13:19:40,0
16735,12171,060,2021-12-06 13:13:31,2021-12-07 11:55:47,1,2021-12-07 11:55:47,1
16736,12172,010,2021-12-06 13:20:47,2021-12-06 10:20:47,1,2021-12-06 10:20:47,0
16737,12172,040,2021-12-06 13:20:47,2022-01-20 10:11:38,7,2022-01-20 10:11:38,-320
16738,12172,050,2021-12-06 13:20:47,2022-03-11 09:13:16,7,2022-03-11 09:13:16,-270
16739,12173,010,2021-12-06 13:38:58,2021-12-06 10:38:58,1,2021-12-06 10:38:58,0
16740,12173,020,2021-12-06 13:38:58,2022-01-13 09:29:22,6,2022-01-13 09:29:22,-327
